Cruise,Station Name,Date,Month,Parameter,Result,Units
WQAUG05,K2,8/2/2005,AUG,CHLA,6.2,ug/L
WQAUG05,H2,8/2/2005,AUG,CHLA,3.8,ug/L
WQAUG05,J2,8/2/2005,AUG,CHLA,8.8,ug/L
WQAUG05,M3,8/2/2005,AUG,CHLA,3.5,ug/L
WQAUG05,I2,8/2/2005,AUG,CHLA,5.9,ug/L
WQAUG05,09,8/3/2005,AUG,CHLA,4.4,ug/L
WQAUG05,A4,8/3/2005,AUG,CHLA,25.8,ug/L
WQAUG05,B3,8/3/2005,AUG,CHLA,11.7,ug/L
WQAUG05,C1,8/3/2005,AUG,CHLA,9.9,ug/L
WQAUG05,C2,8/3/2005,AUG,CHLA,11.4,ug/L
WQAUG05,D3,8/3/2005,AUG,CHLA,6.9,ug/L
WQAUG05,H6,8/4/2005,AUG,CHLA,2.3,ug/L
WQAUG05,15,8/4/2005,AUG,CHLA,8.2,ug/L
WQAUG05,E1,8/4/2005,AUG,CHLA,2.1,ug/L
WQAUG05,F2,8/4/2005,AUG,CHLA,3.9,ug/L
WQAUG05,F3,8/4/2005,AUG,CHLA,2.7,ug/L
WQAUG05,H4,8/4/2005,AUG,CHLA,1.5,ug/L
HYAUG05,H6,8/16/2005,AUG,CHLA,7.8,ug/L
HYAUG05,J2,8/16/2005,AUG,CHLA,5.6,ug/L
HYAUG05,H4,8/16/2005,AUG,CHLA,5.4,ug/L
HYAUG05,I2,8/16/2005,AUG,CHLA,5.1,ug/L
HYAUG05,H2,8/16/2005,AUG,CHLA,9.8,ug/L
HYAUG05,B3,8/17/2005,AUG,CHLA,12.5,ug/L
HYAUG05,C1,8/17/2005,AUG,CHLA,12.3,ug/L
HYAUG05,C2,8/17/2005,AUG,CHLA,12.3,ug/L
HYAUG05,A4,8/17/2005,AUG,CHLA,17.1,ug/L
SSAUG06,03,7/27/2006,AUG,CHLA,6.131801,ug/L
SSAUG06,01,7/27/2006,AUG,CHLA,10.41908,ug/L
WQAUG06,M3,8/1/2006,AUG,CHLA,4.112793,ug/L
WQAUG06,H4,8/1/2006,AUG,CHLA,3.539495,ug/L
WQAUG06,H6,8/1/2006,AUG,CHLA,5.807763,ug/L
WQAUG06,I2,8/1/2006,AUG,CHLA,2.667084,ug/L
WQAUG06,K2,8/1/2006,AUG,CHLA,6.032097,ug/L
WQAUG06,J2,8/1/2006,AUG,CHLA,1.370931,ug/L
WQAUG06,B3,8/2/2006,AUG,CHLA,25.47439,ug/L
WQAUG06,C1,8/2/2006,AUG,CHLA,7.153768,ug/L
WQAUG06,C2,8/2/2006,AUG,CHLA,6.381061,ug/L
WQAUG06,09,8/2/2006,AUG,CHLA,6.181653,ug/L
WQAUG06,A4,8/2/2006,AUG,CHLA,27.16936,ug/L
WQAUG06,02,8/2/2006,AUG,CHLA,9.596518,ug/L
WQAUG06,F3,8/3/2006,AUG,CHLA,5.63328,ug/L
WQAUG06,D3,8/3/2006,AUG,CHLA,7.477806,ug/L
WQAUG06,F2,8/3/2006,AUG,CHLA,4.411905,ug/L
WQAUG06,15,8/3/2006,AUG,CHLA,8.998293,ug/L
WQAUG06,22,8/3/2006,AUG,CHLA,3.988163,ug/L
WQAUG06,E1,8/3/2006,AUG,CHLA,9.222627,ug/L
WQAUG06,21,8/4/2006,AUG,CHLA,3.949523,ug/L
WQAUG06,H2,8/4/2006,AUG,CHLA,3.924043,ug/L
WQAUG06,33,8/7/2006,AUG,CHLA,4.076928,ug/L
WQAUG06,31,8/7/2006,AUG,CHLA,5.045197,ug/L
WQAUG06,J4,8/7/2006,AUG,CHLA,3.694715,ug/L
WQAUG06,20,8/7/2006,AUG,CHLA,2.777407,ug/L
WQAUG06,25,8/7/2006,AUG,CHLA,4.994236,ug/L
SSAUG06,36,8/14/2006,AUG,CHLA,3.855375,ug/L
SSAUG06,34,8/14/2006,AUG,CHLA,3.441375,ug/L
HYJUL07,15,7/20/2007,AUG,CHLA,9.1,ug/L
HYJUL07,F3,7/20/2007,AUG,CHLA,10.6,ug/L
HYJUL07,F2,7/20/2007,AUG,CHLA,7.2,ug/L
HYJUL07,E1,7/20/2007,AUG,CHLA,5.9,ug/L
HYJUL07,A4,7/24/2007,AUG,CHLA,18.2,ug/L
HYJUL07,C2,7/24/2007,AUG,CHLA,16.8,ug/L
HYJUL07,B3,7/24/2007,AUG,CHLA,19.1,ug/L
HYJUL07,C1,7/24/2007,AUG,CHLA,12.6,ug/L
HYJUL07,D3,7/24/2007,AUG,CHLA,12,ug/L
HYJUL07,09,7/24/2007,AUG,CHLA,8.7,ug/L
WQAUG07,H2,7/30/2007,AUG,CHLA,3.820121,ug/L
WQAUG07,J2,7/30/2007,AUG,CHLA,4.206681,ug/L
WQAUG07,K2,7/30/2007,AUG,CHLA,5.298144,ug/L
WQAUG07,M3,7/30/2007,AUG,CHLA,5.889353,ug/L
WQAUG07,I2,7/30/2007,AUG,CHLA,6.685212,ug/L
WQAUG07,15,7/31/2007,AUG,CHLA,11.84692,ug/L
WQAUG07,H6,7/31/2007,AUG,CHLA,6.275913,ug/L
WQAUG07,H4,7/31/2007,AUG,CHLA,2.29662,ug/L
WQAUG07,E1,7/31/2007,AUG,CHLA,6.116741,ug/L
WQAUG07,F2,7/31/2007,AUG,CHLA,7.003555,ug/L
WQAUG07,F3,7/31/2007,AUG,CHLA,4.343113,ug/L
WQAUG07,A4,8/1/2007,AUG,CHLA,29.65141,ug/L
WQAUG07,B3,8/1/2007,AUG,CHLA,28.24161,ug/L
WQAUG07,C1,8/1/2007,AUG,CHLA,15.55335,ug/L
WQAUG07,C2,8/1/2007,AUG,CHLA,15.46239,ug/L
WQAUG07,D3,8/1/2007,AUG,CHLA,13.23399,ug/L
WQAUG07,09,8/1/2007,AUG,CHLA,6.616995,ug/L
HYAUG07,H6,8/13/2007,AUG,CHLA,6.2,ug/L
HYAUG07,I2,8/13/2007,AUG,CHLA,5.4,ug/L
HYAUG07,H2,8/13/2007,AUG,CHLA,11,ug/L
HYAUG07,J2,8/13/2007,AUG,CHLA,2.9,ug/L
HYAUG07,D3,8/14/2007,AUG,CHLA,9.6,ug/L
HYAUG07,C1,8/14/2007,AUG,CHLA,12.7,ug/L
HYAUG07,C2,8/14/2007,AUG,CHLA,13.2,ug/L
HYAUG07,A4,8/14/2007,AUG,CHLA,25.8,ug/L
HYAUG07,B3,8/14/2007,AUG,CHLA,11.9,ug/L
HYAUG07,09,8/14/2007,AUG,CHLA,7.3,ug/L
HYAUG07,H4,8/15/2007,AUG,CHLA,3.8,ug/L
HYAUG07,F2,8/15/2007,AUG,CHLA,7.2,ug/L
HYAUG07,15,8/15/2007,AUG,CHLA,8.1,ug/L
HYAUG07,F3,8/15/2007,AUG,CHLA,7.1,ug/L
HYAUG07,E1,8/15/2007,AUG,CHLA,8.6,ug/L
WQAUG08,A4,8/5/2008,AUG,CHLA,12.8,ug/L
WQAUG08,E1,8/5/2008,AUG,CHLA,5.1,ug/L
WQAUG08,F3,8/5/2008,AUG,CHLA,5.5,ug/L
WQAUG08,F2,8/5/2008,AUG,CHLA,6.1,ug/L
WQAUG08,D3,8/5/2008,AUG,CHLA,9.1,ug/L
WQAUG08,C2,8/5/2008,AUG,CHLA,24.7,ug/L
WQAUG08,B3,8/5/2008,AUG,CHLA,18.1,ug/L
WQAUG08,15,8/5/2008,AUG,CHLA,9,ug/L
WQAUG08,09,8/5/2008,AUG,CHLA,8.2,ug/L
WQAUG08,C1,8/5/2008,AUG,CHLA,12.8,ug/L
WQAUG08,J2,8/7/2008,AUG,CHLA,5.7,ug/L
WQAUG08,H2,8/7/2008,AUG,CHLA,8.5,ug/L
WQAUG08,H4,8/7/2008,AUG,CHLA,5.1,ug/L
WQAUG08,K2,8/7/2008,AUG,CHLA,4.3,ug/L
WQAUG08,M3,8/7/2008,AUG,CHLA,2.9,ug/L
WQAUG08,H6,8/7/2008,AUG,CHLA,6.7,ug/L
WQAUG08,I2,8/7/2008,AUG,CHLA,6.5,ug/L
WQAUG09,H2,8/3/2009,AUG,CHLA,4.9,ug/L
WQAUG09,M3,8/3/2009,AUG,CHLA,4.1,ug/L
WQAUG09,J2,8/3/2009,AUG,CHLA,4.1,ug/L
WQAUG09,H6,8/3/2009,AUG,CHLA,2.7,ug/L
WQAUG09,H4,8/3/2009,AUG,CHLA,2.4,ug/L
WQAUG09,I2,8/3/2009,AUG,CHLA,2.9,ug/L
WQAUG09,K2,8/3/2009,AUG,CHLA,7.7,ug/L
WQAUG09,E1,8/4/2009,AUG,CHLA,2.5,ug/L
WQAUG09,F2,8/4/2009,AUG,CHLA,4.3,ug/L
WQAUG09,F3,8/4/2009,AUG,CHLA,2.7,ug/L
WQAUG09,15,8/4/2009,AUG,CHLA,2,ug/L
WQAUG09,D3,8/5/2009,AUG,CHLA,2.7,ug/L
WQAUG09,09,8/5/2009,AUG,CHLA,5.1,ug/L
WQAUG09,B3,8/5/2009,AUG,CHLA,8.3,ug/L
WQAUG09,C2,8/5/2009,AUG,CHLA,5.7,ug/L
WQAUG09,A4,8/5/2009,AUG,CHLA,8.9,ug/L
WQAUG09,C1,8/5/2009,AUG,CHLA,7.7,ug/L
BOLDA09,01,8/10/2009,AUG,CHLA,2.3,ug/L
BOLDA09,05,8/10/2009,AUG,CHLA,3.4,ug/L
BOLDA09,02,8/11/2009,AUG,CHLA,3,ug/L
BOLDA09,04,8/11/2009,AUG,CHLA,3.8,ug/L
BOLDA09,C2,8/11/2009,AUG,CHLA,0.9,ug/L
BOLDE09,B3,8/11/2009,AUG,CHLA,6.8,ug/L
BOLDB09,06,8/11/2009,AUG,CHLA,2.8,ug/L
BOLDB09,B3,8/11/2009,AUG,CHLA,3.3,ug/L
BOLDB09,C1,8/11/2009,AUG,CHLA,6.4,ug/L
BOLDB09,03,8/11/2009,AUG,CHLA,2.9,ug/L
BOLDC09,05,8/11/2009,AUG,CHLA,1.9,ug/L
BOLDC09,B3,8/11/2009,AUG,CHLA,7.3,ug/L
BOLDC09,C1,8/11/2009,AUG,CHLA,4.9,ug/L
BOLDC09,C2,8/11/2009,AUG,CHLA,4.8,ug/L
BOLDD09,02,8/11/2009,AUG,CHLA,8.4,ug/L
BOLDD09,03,8/11/2009,AUG,CHLA,4.5,ug/L
BOLDD09,04,8/11/2009,AUG,CHLA,9,ug/L
BOLDD09,06,8/11/2009,AUG,CHLA,3.3,ug/L
BOLDD09,A4,8/11/2009,AUG,CHLA,13.6,ug/L
BOLDE09,01,8/11/2009,AUG,CHLA,6.5,ug/L
BOLDC09,01,8/11/2009,AUG,CHLA,3.2,ug/L
BOLDI09,B3,8/12/2009,AUG,CHLA,3.9,ug/L
BOLDG09,C1,8/12/2009,AUG,CHLA,7.1,ug/L
BOLDI09,C1,8/12/2009,AUG,CHLA,3.9,ug/L
BOLDG09,B3,8/12/2009,AUG,CHLA,10.5,ug/L
BOLDE09,06,8/12/2009,AUG,CHLA,2.3,ug/L
BOLDE09,C1,8/12/2009,AUG,CHLA,5.5,ug/L
BOLDF09,02,8/12/2009,AUG,CHLA,4.8,ug/L
BOLDF09,03,8/12/2009,AUG,CHLA,4.9,ug/L
BOLDF09,04,8/12/2009,AUG,CHLA,2.4,ug/L
BOLDF09,A4,8/12/2009,AUG,CHLA,10,ug/L
BOLDF09,C2,8/12/2009,AUG,CHLA,4.2,ug/L
BOLDH09,02,8/12/2009,AUG,CHLA,4.4,ug/L
BOLDG09,06,8/12/2009,AUG,CHLA,6.8,ug/L
BOLDI09,06,8/12/2009,AUG,CHLA,3.6,ug/L
BOLDH09,01,8/12/2009,AUG,CHLA,4.5,ug/L
BOLDH09,04,8/12/2009,AUG,CHLA,3.4,ug/L
BOLDH09,05,8/12/2009,AUG,CHLA,7.9,ug/L
BOLDH09,C2,8/12/2009,AUG,CHLA,6,ug/L
BOLDI09,03,8/12/2009,AUG,CHLA,6.5,ug/L
BOLDG09,03,8/12/2009,AUG,CHLA,4.9,ug/L
BOLDL09,02,8/13/2009,AUG,CHLA,10.2,ug/L
BOLDL09,04,8/13/2009,AUG,CHLA,4.6,ug/L
BOLDL09,05,8/13/2009,AUG,CHLA,7,ug/L
BOLDL09,C2,8/13/2009,AUG,CHLA,4.2,ug/L
BOLDK09,03,8/13/2009,AUG,CHLA,5.9,ug/L
BOLDK09,C1,8/13/2009,AUG,CHLA,6.4,ug/L
BOLDK09,06,8/13/2009,AUG,CHLA,4.3,ug/L
BOLDJ09,C2,8/13/2009,AUG,CHLA,4.4,ug/L
BOLDJ09,05,8/13/2009,AUG,CHLA,4.9,ug/L
BOLDJ09,04,8/13/2009,AUG,CHLA,1.8,ug/L
BOLDJ09,02,8/13/2009,AUG,CHLA,5.1,ug/L
BOLDJ09,01,8/13/2009,AUG,CHLA,4.7,ug/L
BOLDL09,01,8/13/2009,AUG,CHLA,7.6,ug/L
BOLDK09,B3,8/13/2009,AUG,CHLA,4.1,ug/L
WQAUG10,A4,8/3/2010,AUG,CHLA,18.6,ug/L
WQAUG10,C2,8/3/2010,AUG,CHLA,8.7,ug/L
WQAUG10,09,8/3/2010,AUG,CHLA,4.5,ug/L
WQAUG10,D3,8/3/2010,AUG,CHLA,4.6,ug/L
WQAUG10,C1,8/3/2010,AUG,CHLA,5.4,ug/L
WQAUG10,B3,8/3/2010,AUG,CHLA,5.4,ug/L
WQAUG10,15,8/4/2010,AUG,CHLA,5.9,ug/L
WQAUG10,E1,8/4/2010,AUG,CHLA,1.9,ug/L
WQAUG10,F2,8/4/2010,AUG,CHLA,3.9,ug/L
WQAUG10,F3,8/4/2010,AUG,CHLA,1.8,ug/L
WQAUG10,H6,8/4/2010,AUG,CHLA,2.4,ug/L
WQAUG10,H4,8/4/2010,AUG,CHLA,1.8,ug/L
WQAUG10,H2,8/4/2010,AUG,CHLA,2.4,ug/L
WQAUG11,H6,8/1/2011,AUG,CHLA,4.6,ug/L
WQAUG11,H4,8/1/2011,AUG,CHLA,4,ug/L
WQAUG11,J2,8/1/2011,AUG,CHLA,1.4,ug/L
WQAUG11,K2,8/1/2011,AUG,CHLA,2.2,ug/L
WQAUG11,M3,8/1/2011,AUG,CHLA,2.4,ug/L
WQAUG11,I2,8/1/2011,AUG,CHLA,3.8,ug/L
WQAUG11,F2,8/2/2011,AUG,CHLA,6.2,ug/L
WQAUG11,F3,8/2/2011,AUG,CHLA,3.6,ug/L
WQAUG11,H2,8/2/2011,AUG,CHLA,4.4,ug/L
WQAUG11,E1,8/2/2011,AUG,CHLA,4.8,ug/L
WQAUG11,15,8/2/2011,AUG,CHLA,7.8,ug/L
WQAUG11,09,8/3/2011,AUG,CHLA,2.7,ug/L
WQAUG11,C1,8/3/2011,AUG,CHLA,4.7,ug/L
WQAUG11,A4,8/3/2011,AUG,CHLA,11.3,ug/L
WQAUG11,C2,8/3/2011,AUG,CHLA,11.1,ug/L
WQAUG11,D3,8/3/2011,AUG,CHLA,0.5,ug/L
WQAUG11,B3,8/3/2011,AUG,CHLA,9.9,ug/L
WQAUG12,J2,7/30/2012,AUG,CHLA,,ug/L
WQAUG12,I2,7/30/2012,AUG,CHLA,,ug/L
WQAUG12,K2,7/30/2012,AUG,CHLA,,ug/L
WQAUG12,M3,7/30/2012,AUG,CHLA,,ug/L
WQAUG12,15,7/31/2012,AUG,CHLA,,ug/L
WQAUG12,H4,7/31/2012,AUG,CHLA,,ug/L
WQAUG12,F3,7/31/2012,AUG,CHLA,,ug/L
WQAUG12,H2,7/31/2012,AUG,CHLA,,ug/L
WQAUG12,H6,7/31/2012,AUG,CHLA,,ug/L
WQAUG12,A4,8/1/2012,AUG,CHLA,,ug/L
WQAUG12,09,8/1/2012,AUG,CHLA,,ug/L
WQAUG12,D3,8/1/2012,AUG,CHLA,,ug/L
WQAUG12,B3,8/1/2012,AUG,CHLA,,ug/L
WQAUG12,E1,8/1/2012,AUG,CHLA,,ug/L
WQAUG12,C1,8/1/2012,AUG,CHLA,,ug/L
WQAUG12,C2,8/1/2012,AUG,CHLA,,ug/L
WQAUG12,F2,8/1/2012,AUG,CHLA,,ug/L
HYAUG12,I2,8/14/2012,AUG,CHLA,,ug/L
HYAUG12,H6,8/14/2012,AUG,CHLA,,ug/L
HYAUG12,H4,8/14/2012,AUG,CHLA,,ug/L
HYAUG12,H2,8/14/2012,AUG,CHLA,,ug/L
HYAUG12,J2,8/14/2012,AUG,CHLA,,ug/L
HYAUG12,E1,8/15/2012,AUG,CHLA,,ug/L
HYAUG12,F3,8/15/2012,AUG,CHLA,,ug/L
HYAUG12,F2,8/15/2012,AUG,CHLA,,ug/L
HYAUG12,15,8/15/2012,AUG,CHLA,,ug/L
HYAUG12,09,8/16/2012,AUG,CHLA,,ug/L
HYAUG12,A4,8/16/2012,AUG,CHLA,,ug/L
HYAUG12,B3,8/16/2012,AUG,CHLA,,ug/L
HYAUG12,C1,8/16/2012,AUG,CHLA,,ug/L
HYAUG12,D3,8/16/2012,AUG,CHLA,,ug/L
HYAUG12,C2,8/16/2012,AUG,CHLA,,ug/L
WQAUG13,M3,7/29/2013,AUG,CHLA,,ppb
WQAUG13,K2,7/29/2013,AUG,CHLA,,ppb
WQAUG13,J2,7/29/2013,AUG,CHLA,,ppb
WQAUG13,I2,7/29/2013,AUG,CHLA,,ppb
WQAUG13,H2,7/29/2013,AUG,CHLA,,ppb
WQAUG13,15,7/30/2013,AUG,CHLA,,ppb
WQAUG13,E1,7/30/2013,AUG,CHLA,,ppb
WQAUG13,F2,7/30/2013,AUG,CHLA,,ppb
WQAUG13,F3,7/30/2013,AUG,CHLA,,ppb
WQAUG13,H4,7/30/2013,AUG,CHLA,,ppb
WQAUG13,H6,7/30/2013,AUG,CHLA,,ppb
WQAUG13,A4,7/31/2013,AUG,CHLA,,ppb
WQAUG13,C2,7/31/2013,AUG,CHLA,,ppb
WQAUG13,C1,7/31/2013,AUG,CHLA,,ppb
WQAUG13,B3,7/31/2013,AUG,CHLA,,ppb
WQAUG13,09,7/31/2013,AUG,CHLA,,ppb
WQAUG13,D3,7/31/2013,AUG,CHLA,,ppb
HYAUG13,C2,8/12/2013,AUG,CHLA,16.2,ppb
HYAUG13,D3,8/12/2013,AUG,CHLA,4.6,ppb
HYAUG13,B3,8/12/2013,AUG,CHLA,8.2,ppb
HYAUG13,A4,8/12/2013,AUG,CHLA,6.4,ppb
HYAUG13,C1,8/12/2013,AUG,CHLA,13.1,ppb
HYAUG13,09,8/12/2013,AUG,CHLA,4.1,ppb
HYAUG13,F3,8/13/2013,AUG,CHLA,6,ppb
HYAUG13,15,8/13/2013,AUG,CHLA,8.5,ppb
HYAUG13,E1,8/13/2013,AUG,CHLA,12.6,ppb
HYAUG13,F2,8/13/2013,AUG,CHLA,7.7,ppb
HYAUG13,H4,8/13/2013,AUG,CHLA,8.5,ppb
HYAUG13,H6,8/13/2013,AUG,CHLA,8.3,ppb
HYAUG13,I2,8/14/2013,AUG,CHLA,5,ppb
HYAUG13,J2,8/14/2013,AUG,CHLA,2.2,ppb
HYAUG13,H2,8/14/2013,AUG,CHLA,4.6,ppb
WQAUG14,I2,8/4/2014,AUG,CHLA,2.8,ppb
WQAUG14,H6,8/4/2014,AUG,CHLA,1.4,ppb
WQAUG14,J2,8/4/2014,AUG,CHLA,2.7,ppb
WQAUG14,K2,8/4/2014,AUG,CHLA,2.5,ppb
WQAUG14,M3,8/4/2014,AUG,CHLA,2.1,ppb
WQAUG14,15,8/5/2014,AUG,CHLA,0.6,ppb
WQAUG14,H2,8/5/2014,AUG,CHLA,3,ppb
WQAUG14,F3,8/5/2014,AUG,CHLA,1.4,ppb
WQAUG14,F2,8/5/2014,AUG,CHLA,2.3,ppb
WQAUG14,E1,8/5/2014,AUG,CHLA,2.7,ppb
WQAUG14,H4,8/5/2014,AUG,CHLA,2.2,ppb
WQAUG14,B3,8/6/2014,AUG,CHLA,3.6,ppb
WQAUG14,D3,8/6/2014,AUG,CHLA,9.2,ppb
WQAUG14,C2,8/6/2014,AUG,CHLA,4.3,ppb
WQAUG14,C1,8/6/2014,AUG,CHLA,4.1,ppb
WQAUG14,09,8/6/2014,AUG,CHLA,2.2,ppb
WQAUG14,A4,8/6/2014,AUG,CHLA,38.2,ppb
HYAUG14,E1,8/18/2014,AUG,CHLA,3.6,ppb
HYAUG14,H4,8/18/2014,AUG,CHLA,1.2,ppb
HYAUG14,15,8/18/2014,AUG,CHLA,4,ppb
HYAUG14,H2,8/18/2014,AUG,CHLA,11.7,ppb
HYAUG14,F3,8/18/2014,AUG,CHLA,2.3,ppb
HYAUG14,F2,8/18/2014,AUG,CHLA,5.3,ppb
HYAUG14,09,8/19/2014,AUG,CHLA,6.1,ppb
HYAUG14,C2,8/19/2014,AUG,CHLA,5.8,ppb
HYAUG14,C1,8/19/2014,AUG,CHLA,8.7,ppb
HYAUG14,B3,8/19/2014,AUG,CHLA,11.3,ppb
HYAUG14,A4,8/19/2014,AUG,CHLA,8.2,ppb
HYAUG14,D3,8/19/2014,AUG,CHLA,4.1,ppb
HYAUG14,H6,8/20/2014,AUG,CHLA,2.2,ppb
HYAUG14,J2,8/20/2014,AUG,CHLA,2.6,ppb
HYAUG14,I2,8/20/2014,AUG,CHLA,1.5,ppb
WQAUG15,A4,8/3/2015,AUG,CHLA,6.6,ppb
WQAUG15,D3,8/4/2015,AUG,CHLA,4.9,ppb
WQAUG15,09,8/4/2015,AUG,CHLA,4,ppb
WQAUG15,15,8/4/2015,AUG,CHLA,6.7,ppb
WQAUG15,B3,8/4/2015,AUG,CHLA,8.6,ppb
WQAUG15,C1,8/4/2015,AUG,CHLA,6,ppb
WQAUG15,C2,8/4/2015,AUG,CHLA,4.9,ppb
WQAUG15,H6,8/5/2015,AUG,CHLA,2.8,ppb
WQAUG15,F2,8/5/2015,AUG,CHLA,1.5,ppb
WQAUG15,F3,8/5/2015,AUG,CHLA,2.4,ppb
WQAUG15,E1,8/5/2015,AUG,CHLA,2.2,ppb
WQAUG15,M3,8/6/2015,AUG,CHLA,1.6,ppb
WQAUG15,K2,8/6/2015,AUG,CHLA,1.4,ppb
WQAUG15,J2,8/6/2015,AUG,CHLA,2.5,ppb
WQAUG15,I2,8/6/2015,AUG,CHLA,2.1,ppb
WQAUG15,H2,8/6/2015,AUG,CHLA,2,ppb
WQAUG15,H4,8/6/2015,AUG,CHLA,1.3,ppb
HYAUG15,C2,8/17/2015,AUG,CHLA,3.8,ppb
HYAUG15,D3,8/17/2015,AUG,CHLA,3.7,ppb
HYAUG15,09,8/17/2015,AUG,CHLA,2.8,ppb
HYAUG15,A4,8/17/2015,AUG,CHLA,9.8,ppb
HYAUG15,C1,8/17/2015,AUG,CHLA,5,ppb
HYAUG15,B3,8/17/2015,AUG,CHLA,11.7,ppb
HYAUG15,H6,8/18/2015,AUG,CHLA,2,ppb
HYAUG15,15,8/18/2015,AUG,CHLA,5.5,ppb
HYAUG15,H4,8/18/2015,AUG,CHLA,0.5,ppb
HYAUG15,F3,8/18/2015,AUG,CHLA,1.7,ppb
HYAUG15,F2,8/18/2015,AUG,CHLA,1.1,ppb
HYAUG15,E1,8/18/2015,AUG,CHLA,3.8,ppb
HYAUG15,I2,8/19/2015,AUG,CHLA,0.9,ppb
HYAUG15,H2,8/19/2015,AUG,CHLA,0.6,ppb
WQAUG16,K2,8/1/2016,AUG,CHLA,1.4,ppb
WQAUG16,H2,8/1/2016,AUG,CHLA,2.1,ppb
WQAUG16,J2,8/1/2016,AUG,CHLA,1.4,ppb
WQAUG16,M3,8/1/2016,AUG,CHLA,1.4,ppb
WQAUG16,I2,8/1/2016,AUG,CHLA,1.9,ppb
WQAUG16,C1,8/3/2016,AUG,CHLA,3.4,ppb
WQAUG16,A4,8/3/2016,AUG,CHLA,3.8,ppb
WQAUG16,B3,8/3/2016,AUG,CHLA,2.7,ppb
WQAUG16,C2,8/3/2016,AUG,CHLA,4.6,ppb
WQAUG16,D3,8/4/2016,AUG,CHLA,3.2,ppb
WQAUG16,H6,8/4/2016,AUG,CHLA,1.1,ppb
WQAUG16,09,8/4/2016,AUG,CHLA,5.7,ppb
WQAUG16,15,8/4/2016,AUG,CHLA,4.2,ppb
WQAUG16,F2,8/4/2016,AUG,CHLA,3.8,ppb
WQAUG16,H4,8/4/2016,AUG,CHLA,1.1,ppb
WQAUG16,F3,8/4/2016,AUG,CHLA,0.9,ppb
WQAUG16,E1,8/4/2016,AUG,CHLA,0.3,ppb
WQAUG17,J2,7/31/2017,AUG,CHLA,3.1,ppb
WQAUG17,H2,7/31/2017,AUG,CHLA,2.1,ppb
WQAUG17,I2,7/31/2017,AUG,CHLA,3.7,ppb
WQAUG17,K2,7/31/2017,AUG,CHLA,1.7,ppb
WQAUG17,M3,7/31/2017,AUG,CHLA,1.5,ppb
WQAUG17,B3,8/1/2017,AUG,CHLA,17.8,ppb
WQAUG17,D3,8/1/2017,AUG,CHLA,2.1,ppb
WQAUG17,C2,8/1/2017,AUG,CHLA,5,ppb
WQAUG17,C1,8/1/2017,AUG,CHLA,13.7,ppb
WQAUG17,A4,8/1/2017,AUG,CHLA,16.2,ppb
WQAUG17,09,8/1/2017,AUG,CHLA,5.9,ppb
WQAUG17,H4,8/2/2017,AUG,CHLA,3.8,ppb
WQAUG17,F3,8/2/2017,AUG,CHLA,5.9,ppb
WQAUG17,F2,8/2/2017,AUG,CHLA,2.5,ppb
WQAUG17,E1,8/2/2017,AUG,CHLA,4.1,ppb
WQAUG17,15,8/2/2017,AUG,CHLA,3,ppb
WQAUG17,H6,8/2/2017,AUG,CHLA,1.8,ppb
HYAUG17,H4,8/14/2017,AUG,CHLA,4,ppb
HYAUG17,J2,8/14/2017,AUG,CHLA,2.4,ppb
HYAUG17,H6,8/14/2017,AUG,CHLA,4.4,ppb
HYAUG17,I2,8/14/2017,AUG,CHLA,2.5,ppb
HYAUG17,H2,8/14/2017,AUG,CHLA,4.6,ppb
HYAUG17,A4,8/15/2017,AUG,CHLA,11.5,ppb
HYAUG17,D3,8/15/2017,AUG,CHLA,8.6,ppb
HYAUG17,C2,8/15/2017,AUG,CHLA,8.1,ppb
HYAUG17,B3,8/15/2017,AUG,CHLA,23.7,ppb
HYAUG17,09,8/15/2017,AUG,CHLA,6.2,ppb
HYAUG17,C1,8/15/2017,AUG,CHLA,5.6,ppb
HYAUG17,F2,8/16/2017,AUG,CHLA,3.3,ppb
HYAUG17,E1,8/16/2017,AUG,CHLA,6.5,ppb
HYAUG17,15,8/16/2017,AUG,CHLA,6.4,ppb
HYAUG17,F3,8/16/2017,AUG,CHLA,5.6,ppb
WQAUG18,K2,7/30/2018,AUG,CHLA,5.4,ppb
WQAUG18,H2,7/30/2018,AUG,CHLA,4.6,ppb
WQAUG18,J2,7/30/2018,AUG,CHLA,2.6,ppb
WQAUG18,I2,7/30/2018,AUG,CHLA,2.2,ppb
WQAUG18,M3,7/30/2018,AUG,CHLA,3.4,ppb
WQAUG18,H6,7/31/2018,AUG,CHLA,2.5,ppb
WQAUG18,F3,7/31/2018,AUG,CHLA,5.2,ppb
WQAUG18,F2,7/31/2018,AUG,CHLA,6.3,ppb
WQAUG18,E1,7/31/2018,AUG,CHLA,5.3,ppb
WQAUG18,H4,7/31/2018,AUG,CHLA,1.6,ppb
WQAUG18,15,7/31/2018,AUG,CHLA,6.5,ppb
WQAUG18,09,8/1/2018,AUG,CHLA,6.6,ppb
WQAUG18,C2,8/2/2018,AUG,CHLA,6.8,ppb
WQAUG18,D3,8/2/2018,AUG,CHLA,8.6,ppb
WQAUG18,B3,8/2/2018,AUG,CHLA,25,ppb
WQAUG18,C1,8/2/2018,AUG,CHLA,10.2,ppb
WQAUG18,A4,8/2/2018,AUG,CHLA,15.3,ppb
HYAUG18,H2,8/13/2018,AUG,CHLA,4.9,ppb
